time,lat,lon,rain
2011-11-25,30.75,79.0,0.0
2011-11-25,30.75,79.25,0.0
2011-11-25,30.75,79.5,0.0
2011-11-25,30.75,79.75,0.0
2011-11-25,30.75,80.0,0.0
2011-11-25,31.0,79.0,0.0
2011-11-25,31.0,79.25,0.0
2011-11-25,31.0,79.5,0.0
2011-11-25,31.0,79.75,0.0
2011-11-25,31.0,80.0,0.0
2011-11-26,30.25,79.0,0.0
2011-11-26,30.25,79.25,0.0
2011-11-26,30.25,79.5,0.0
2011-11-26,30.25,79.75,0.0
2011-11-26,30.25,80.0,0.0
2011-11-26,30.5,79.0,0.0
2011-11-26,30.5,79.25,0.0
2011-11-26,30.5,79.5,0.0
2011-11-26,30.5,79.75,0.0
2011-11-26,30.5,80.0,0.0
2011-11-26,30.75,79.0,0.0
2011-11-26,30.75,79.25,0.0
2011-11-26,30.75,79.5,0.0
2011-11-26,30.75,79.75,0.0
2011-11-26,30.75,80.0,0.0
2011-11-26,31.0,79.0,0.0
2011-11-26,31.0,79.25,0.0
2011-11-26,31.0,79.5,0.0
2011-11-26,31.0,79.75,0.0
2011-11-26,31.0,80.0,0.0
2011-11-27,30.25,79.0,0.0
2011-11-27,30.25,79.25,0.0
2011-11-27,30.25,79.5,0.0
2011-11-27,30.25,79.75,0.0
2011-11-27,30.25,80.0,0.0
2011-11-27,30.5,79.0,0.0
2011-11-27,30.5,79.25,0.0
2011-11-27,30.5,79.5,0.0
2011-11-27,30.5,79.75,0.0
2011-11-27,30.5,80.0,0.0
2011-11-27,30.75,79.0,0.0
2011-11-27,30.75,79.25,0.0
2011-11-27,30.75,79.5,0.0
2011-11-27,30.75,79.75,0.0
2011-11-27,30.75,80.0,0.0
2011-11-27,31.0,79.0,0.0
2011-11-27,31.0,79.25,0.0
2011-11-27,31.0,79.5,0.0
2011-11-27,31.0,79.75,0.0
2011-11-27,31.0,80.0,0.0
2011-11-28,30.25,79.0,0.0
2011-11-28,30.25,79.25,0.0
2011-11-28,30.25,79.5,0.0
2011-11-28,30.25,79.75,0.0
2011-11-28,30.25,80.0,0.0
2011-11-28,30.5,79.0,0.0
2011-11-28,30.5,79.25,0.0
2011-11-28,30.5,79.5,0.0
2011-11-28,30.5,79.75,0.0
2011-11-28,30.5,80.0,0.0
2011-11-28,30.75,79.0,0.0
2011-11-28,30.75,79.25,0.0
2011-11-28,30.75,79.5,0.0
2011-11-28,30.75,79.75,0.0
2011-11-28,30.75,80.0,0.0
2011-11-28,31.0,79.0,0.0
2011-11-28,31.0,79.25,0.0
2011-11-28,31.0,79.5,0.0
2011-11-28,31.0,79.75,0.0
2011-11-28,31.0,80.0,0.0
2011-11-29,30.25,79.0,0.0
2011-11-29,30.25,79.25,0.0
2011-11-29,30.25,79.5,0.0
2011-11-29,30.25,79.75,0.0
2011-11-29,30.25,80.0,0.0
2011-11-29,30.5,79.0,0.0
2011-11-29,30.5,79.25,0.0
2011-11-29,30.5,79.5,0.0
2011-11-29,30.5,79.75,0.0
2011-11-29,30.5,80.0,0.0
2011-11-29,30.75,79.0,0.0
2011-11-29,30.75,79.25,0.0
2011-11-29,30.75,79.5,0.0
2011-11-29,30.75,79.75,0.0
2011-11-29,30.75,80.0,0.0
2011-11-29,31.0,79.0,0.0
2011-11-29,31.0,79.25,0.0
2011-11-29,31.0,79.5,0.0
2011-11-29,31.0,79.75,0.0
2011-11-29,31.0,80.0,0.0
2011-11-30,30.25,79.0,0.0
2011-11-30,30.25,79.25,0.0
2011-11-30,30.25,79.5,0.0
2011-11-30,30.25,79.75,0.0
2011-11-30,30.25,80.0,0.0
2011-11-30,30.5,79.0,0.0
2011-11-30,30.5,79.25,0.0
2011-11-30,30.5,79.5,0.0
2011-11-30,30.5,79.75,0.0
2011-11-30,30.5,80.0,0.0
2011-11-30,30.75,79.0,0.0
2011-11-30,30.75,79.25,0.0
2011-11-30,30.75,79.5,0.0
2011-11-30,30.75,79.75,0.0
2011-11-30,30.75,80.0,0.0
2011-11-30,31.0,79.0,0.0
2011-11-30,31.0,79.25,0.0
2011-11-30,31.0,79.5,0.0
2011-11-30,31.0,79.75,0.0
2011-11-30,31.0,80.0,0.0
2011-12-01,30.25,79.0,0.0
2011-12-01,30.25,79.25,0.0
2011-12-01,30.25,79.5,0.0
2011-12-01,30.25,79.75,0.0
2011-12-01,30.25,80.0,0.0
2011-12-01,30.5,79.0,0.0
2011-12-01,30.5,79.25,0.0
2011-12-01,30.5,79.5,0.0
2011-12-01,30.5,79.75,0.0
2011-12-01,30.5,80.0,0.0
2011-12-01,30.75,79.0,0.0
2011-12-01,30.75,79.25,0.0
2011-12-01,30.75,79.5,0.0
2011-12-01,30.75,79.75,0.0
2011-12-01,30.75,80.0,0.0
2011-12-01,31.0,79.0,0.0
2011-12-01,31.0,79.25,0.0
2011-12-01,31.0,79.5,0.0
2011-12-01,31.0,79.75,0.0
2011-12-01,31.0,80.0,0.0
2011-12-02,30.25,79.0,0.0
2011-12-02,30.25,79.25,0.0
2011-12-02,30.25,79.5,0.0
2011-12-02,30.25,79.75,0.0
2011-12-02,30.25,80.0,0.0
2011-12-02,30.5,79.0,0.0
2011-12-02,30.5,79.25,0.0
2011-12-02,30.5,79.5,0.0
2011-12-02,30.5,79.75,0.0
2011-12-02,30.5,80.0,0.0
2011-12-02,30.75,79.0,0.0
2011-12-02,30.75,79.25,0.0
2011-12-02,30.75,79.5,0.0
2011-12-02,30.75,79.75,0.0
2011-12-02,30.75,80.0,0.0
2011-12-02,31.0,79.0,0.0
2011-12-02,31.0,79.25,0.0
2011-12-02,31.0,79.5,0.0
2011-12-02,31.0,79.75,0.0
2011-12-02,31.0,80.0,0.0
2011-12-03,30.25,79.0,0.0
2011-12-03,30.25,79.25,0.0
2011-12-03,30.25,79.5,0.0
2011-12-03,30.25,79.75,0.0
2011-12-03,30.25,80.0,0.0
2011-12-03,30.5,79.0,0.0
2011-12-03,30.5,79.25,0.0
2011-12-03,30.5,79.5,0.0
2011-12-03,30.5,79.75,0.0
2011-12-03,30.5,80.0,0.0
2011-12-03,30.75,79.0,0.0
2011-12-03,30.75,79.25,0.0
2011-12-03,30.75,79.5,0.0
2011-12-03,30.75,79.75,0.0
2011-12-03,30.75,80.0,0.0
2011-12-03,31.0,79.0,0.0
2011-12-03,31.0,79.25,0.0
2011-12-03,31.0,79.5,0.0
2011-12-03,31.0,79.75,0.0
2011-12-03,31.0,80.0,0.0
2011-12-04,30.25,79.0,0.0
2011-12-04,30.25,79.25,0.0
2011-12-04,30.25,79.5,0.0
2011-12-04,30.25,79.75,0.0
2011-12-04,30.25,80.0,0.0
2011-12-04,30.5,79.0,0.10657541453838348
2011-12-04,30.5,79.25,0.0
2011-12-04,30.5,79.5,0.0
2011-12-04,30.5,79.75,0.0
2011-12-04,30.5,80.0,0.0
2011-12-04,30.75,79.0,0.528464138507843
2011-12-04,30.75,79.25,0.2281009703874588
2011-12-04,30.75,79.5,0.0
2011-12-04,30.75,79.75,0.0
2011-12-04,30.75,80.0,0.0
2011-12-04,31.0,79.0,1.3602286577224731
2011-12-04,31.0,79.25,0.653673529624939
2011-12-04,31.0,79.5,0.0
2011-12-04,31.0,79.75,0.0
2011-12-04,31.0,80.0,0.0
2011-12-05,30.25,79.0,0.0
2011-12-05,30.25,79.25,0.0
2011-12-05,30.25,79.5,0.0
2011-12-05,30.25,79.75,0.0
2011-12-05,30.25,80.0,0.0
2011-12-05,30.5,79.0,0.0
2011-12-05,30.5,79.25,0.0
2011-12-05,30.5,79.5,0.0
2011-12-05,30.5,79.75,0.0
2011-12-05,30.5,80.0,0.0
2011-12-05,30.75,79.0,0.39634811878204346
2011-12-05,30.75,79.25,0.1710757315158844
2011-12-05,30.75,79.5,0.0
2011-12-05,30.75,79.75,0.0
2011-12-05,30.75,80.0,0.0
2011-12-05,31.0,79.0,1.0201715230941772
2011-12-05,31.0,79.25,0.4902551472187042
2011-12-05,31.0,79.5,0.0
2011-12-05,31.0,79.75,0.0
2011-12-05,31.0,80.0,0.0
2011-12-06,30.25,79.0,0.0
2011-12-06,30.25,79.25,0.0
2011-12-06,30.25,79.5,0.0
2011-12-06,30.25,79.75,0.0
2011-12-06,30.25,80.0,0.0
2011-12-06,30.5,79.0,0.0
2011-12-06,30.5,79.25,0.0
2011-12-06,30.5,79.5,0.0
2011-12-06,30.5,79.75,0.0
2011-12-06,30.5,80.0,0.0
2011-12-06,30.75,79.0,0.2642320692539215
2011-12-06,30.75,79.25,0.1140504851937294
2011-12-06,30.75,79.5,0.0
2011-12-06,30.75,79.75,0.0
2011-12-06,30.75,80.0,0.0
2011-12-06,31.0,79.0,0.6801143288612366
2011-12-06,31.0,79.25,0.3268367648124695
2011-12-06,31.0,79.5,0.0
2011-12-06,31.0,79.75,0.0
2011-12-06,31.0,80.0,0.0
2011-12-07,30.25,79.0,0.0
2011-12-07,30.25,79.25,0.0
2011-12-07,30.25,79.5,0.0
2011-12-07,30.25,79.75,0.0
2011-12-07,30.25,80.0,0.0
2011-12-07,30.5,79.0,0.0
2011-12-07,30.5,79.25,0.0
2011-12-07,30.5,79.5,0.0
2011-12-07,30.5,79.75,0.0
2011-12-07,30.5,80.0,0.0
2011-12-07,30.75,79.0,0.2642320692539215
2011-12-07,30.75,79.25,0.1140504851937294
2011-12-07,30.75,79.5,0.0
2011-12-07,30.75,79.75,0.0
2011-12-07,30.75,80.0,0.0
2011-12-07,31.0,79.0,0.6801143288612366
2011-12-07,31.0,79.25,0.3268367648124695
2011-12-07,31.0,79.5,0.0
2011-12-07,31.0,79.75,0.0
2011-12-07,31.0,80.0,0.0
2011-12-08,30.25,79.0,0.0
2011-12-08,30.25,79.25,0.0
2011-12-08,30.25,79.5,0.0
2011-12-08,30.25,79.75,0.0
2011-12-08,30.25,80.0,0.0
2011-12-08,30.5,79.0,0.0
2011-12-08,30.5,79.25,0.0
2011-12-08,30.5,79.5,0.0
2011-12-08,30.5,79.75,0.0
2011-12-08,30.5,80.0,0.0
2011-12-08,30.75,79.0,0.0
2011-12-08,30.75,79.25,0.0
2011-12-08,30.75,79.5,0.0
2011-12-08,30.75,79.75,0.0
2011-12-08,30.75,80.0,0.0
2011-12-08,31.0,79.0,0.0
2011-12-08,31.0,79.25,0.0
2011-12-08,31.0,79.5,0.0
2011-12-08,31.0,79.75,0.0
2011-12-08,31.0,80.0,0.0
2011-12-09,30.25,79.0,2.7248473167419434
2011-12-09,30.25,79.25,0.8855265378952026
2011-12-09,30.25,79.5,0.10423751920461655
2011-12-09,30.25,79.75,0.0
2011-12-09,30.25,80.0,0.0
2011-12-09,30.5,79.0,3.4611763954162598
2011-12-09,30.5,79.25,2.5584535598754883
2011-12-09,30.5,79.5,0.4478040039539337
2011-12-09,30.5,79.75,0.0
2011-12-09,30.5,80.0,0.0
2011-12-09,30.75,79.0,3.2851319313049316
2011-12-09,30.75,79.25,3.4665520191192627
2011-12-09,30.75,79.5,2.7896456718444824
2011-12-09,30.75,79.75,0.0
2011-12-09,30.75,80.0,0.0
2011-12-09,31.0,79.0,2.4652819633483887
2011-12-09,31.0,79.25,3.1790101528167725
2011-12-09,31.0,79.5,3.799999475479126
2011-12-09,31.0,79.75,1.899999737739563
2011-12-09,31.0,80.0,0.9499998688697815
2011-12-10,30.25,79.0,0.589583694934845
2011-12-10,30.25,79.25,1.3507975339889526
2011-12-10,30.25,79.5,1.715298056602478
2011-12-10,30.25,79.75,1.7735581398010254
2011-12-10,30.25,80.0,1.7989143133163452
2011-12-10,30.5,79.0,0.14975933730602264
2011-12-10,30.5,79.25,0.5860959887504578
2011-12-10,30.5,79.5,1.5878676176071167
2011-12-10,30.5,79.75,1.7999753952026367
2011-12-10,30.5,80.0,1.7999999523162842
2011-12-10,30.75,79.0,0.0
2011-12-10,30.75,79.25,0.0
2011-12-10,30.75,79.5,0.47858890891075134
2011-12-10,30.75,79.75,1.8000000715255737
2011-12-10,30.75,80.0,1.7999998331069946
2011-12-10,31.0,79.0,0.0
2011-12-10,31.0,79.25,0.0
2011-12-10,31.0,79.5,0.0
2011-12-10,31.0,79.75,0.9000000357627869
2011-12-10,31.0,80.0,1.3499999046325684
2011-12-11,30.25,79.0,0.9689842462539673
2011-12-11,30.25,79.25,0.32449647784233093
2011-12-11,30.25,79.5,0.0
2011-12-11,30.25,79.75,0.0
2011-12-11,30.25,80.0,0.0
2011-12-11,30.5,79.0,1.2462191581726074
2011-12-11,30.5,79.25,0.9424228668212891
2011-12-11,30.5,79.5,0.1649804264307022
2011-12-11,30.5,79.75,0.0
2011-12-11,30.5,80.0,0.0
2011-12-11,30.75,79.0,1.1866317987442017
2011-12-11,30.75,79.25,1.277145504951477
2011-12-11,30.75,79.5,1.0277642011642456
2011-12-11,30.75,79.75,0.0
2011-12-11,30.75,80.0,0.0
2011-12-11,31.0,79.0,0.9039417505264282
2011-12-11,31.0,79.25,1.1712143421173096
2011-12-11,31.0,79.5,1.3999998569488525
2011-12-11,31.0,79.75,0.6999999284744263
2011-12-11,31.0,80.0,0.34999996423721313
2011-12-12,30.25,79.0,0.0
2011-12-12,30.25,79.25,0.0
2011-12-12,30.25,79.5,0.0
2011-12-12,30.25,79.75,0.0
2011-12-12,30.25,80.0,0.0
2011-12-12,30.5,79.0,0.0
2011-12-12,30.5,79.25,0.0
2011-12-12,30.5,79.5,0.0
2011-12-12,30.5,79.75,0.0
2011-12-12,30.5,80.0,0.0
2011-12-12,30.75,79.0,0.0
2011-12-12,30.75,79.25,0.0
2011-12-12,30.75,79.5,0.0
2011-12-12,30.75,79.75,0.0
2011-12-12,30.75,80.0,0.0
2011-12-12,31.0,79.0,0.0
2011-12-12,31.0,79.25,0.0
2011-12-12,31.0,79.5,0.0
2011-12-12,31.0,79.75,0.0
2011-12-12,31.0,80.0,0.0
2011-12-13,30.25,79.0,0.0
2011-12-13,30.25,79.25,0.0
2011-12-13,30.25,79.5,0.0
2011-12-13,30.25,79.75,0.0
2011-12-13,30.25,80.0,0.0
2011-12-13,30.5,79.0,0.0
2011-12-13,30.5,79.25,0.0
2011-12-13,30.5,79.5,0.0
2011-12-13,30.5,79.75,0.0
2011-12-13,30.5,80.0,0.0
2011-12-13,30.75,79.0,0.0
2011-12-13,30.75,79.25,0.0
2011-12-13,30.75,79.5,0.0
2011-12-13,30.75,79.75,0.0
2011-12-13,30.75,80.0,0.0
2011-12-13,31.0,79.0,0.0
2011-12-13,31.0,79.25,0.0
2011-12-13,31.0,79.5,0.0
2011-12-13,31.0,79.75,0.0
2011-12-13,31.0,80.0,0.0
2011-12-14,30.25,79.0,0.0
2011-12-14,30.25,79.25,0.0
2011-12-14,30.25,79.5,0.0
2011-12-14,30.25,79.75,0.0
2011-12-14,30.25,80.0,0.0
2011-12-14,30.5,79.0,0.0
2011-12-14,30.5,79.25,0.0
2011-12-14,30.5,79.5,0.0
2011-12-14,30.5,79.75,0.0
2011-12-14,30.5,80.0,0.0
2011-12-14,30.75,79.0,0.0
2011-12-14,30.75,79.25,0.0
2011-12-14,30.75,79.5,0.0
2011-12-14,30.75,79.75,0.0
2011-12-14,30.75,80.0,0.0
2011-12-14,31.0,79.0,0.0
2011-12-14,31.0,79.25,0.0
2011-12-14,31.0,79.5,0.0
2011-12-14,31.0,79.75,0.0
2011-12-14,31.0,80.0,0.0
2011-12-15,30.25,79.0,0.0
2011-12-15,30.25,79.25,0.0
2011-12-15,30.25,79.5,0.0
2011-12-15,30.25,79.75,0.0
2011-12-15,30.25,80.0,0.0
2011-12-15,30.5,79.0,0.0
2011-12-15,30.5,79.25,0.0
2011-12-15,30.5,79.5,0.0
2011-12-15,30.5,79.75,0.0
2011-12-15,30.5,80.0,0.0
2011-12-15,30.75,79.0,0.0
2011-12-15,30.75,79.25,0.0
2011-12-15,30.75,79.5,0.0
2011-12-15,30.75,79.75,0.0
2011-12-15,30.75,80.0,0.0
2011-12-15,31.0,79.0,0.0
2011-12-15,31.0,79.25,0.0
2011-12-15,31.0,79.5,0.0
2011-12-15,31.0,79.75,0.0
2011-12-15,31.0,80.0,0.0
2011-12-16,30.25,79.0,0.0
2011-12-16,30.25,79.25,0.0
2011-12-16,30.25,79.5,0.0
2011-12-16,30.25,79.75,0.0
2011-12-16,30.25,80.0,0.0
2011-12-16,30.5,79.0,0.0
2011-12-16,30.5,79.25,0.0
2011-12-16,30.5,79.5,0.0
2011-12-16,30.5,79.75,0.0
2011-12-16,30.5,80.0,0.0
2011-12-16,30.75,79.0,0.0
2011-12-16,30.75,79.25,0.0
2011-12-16,30.75,79.5,0.0
2011-12-16,30.75,79.75,0.0
2011-12-16,30.75,80.0,0.0
2011-12-16,31.0,79.0,0.0
2011-12-16,31.0,79.25,0.0
2011-12-16,31.0,79.5,0.0
2011-12-16,31.0,79.75,0.0
2011-12-16,31.0,80.0,0.0
2011-12-17,30.25,79.0,0.0
2011-12-17,30.25,79.25,0.0
2011-12-17,30.25,79.5,0.0
2011-12-17,30.25,79.75,0.0
2011-12-17,30.25,80.0,0.0
2011-12-17,30.5,79.0,0.0
2011-12-17,30.5,79.25,0.0
2011-12-17,30.5,79.5,0.0
2011-12-17,30.5,79.75,0.0
2011-12-17,30.5,80.0,0.0
2011-12-17,30.75,79.0,0.0
2011-12-17,30.75,79.25,0.0
2011-12-17,30.75,79.5,0.0
2011-12-17,30.75,79.75,0.0
2011-12-17,30.75,80.0,0.0
2011-12-17,31.0,79.0,0.0
2011-12-17,31.0,79.25,0.0
2011-12-17,31.0,79.5,0.0
2011-12-17,31.0,79.75,0.0
2011-12-17,31.0,80.0,0.0
2011-12-18,30.25,79.0,0.0
2011-12-18,30.25,79.25,0.0
2011-12-18,30.25,79.5,0.0
2011-12-18,30.25,79.75,0.0
2011-12-18,30.25,80.0,0.0
2011-12-18,30.5,79.0,0.10657541453838348
2011-12-18,30.5,79.25,0.0
2011-12-18,30.5,79.5,0.0
2011-12-18,30.5,79.75,0.0
2011-12-18,30.5,80.0,0.0
2011-12-18,30.75,79.0,0.528464138507843
2011-12-18,30.75,79.25,0.2281009703874588
2011-12-18,30.75,79.5,0.0
2011-12-18,30.75,79.75,0.0
2011-12-18,30.75,80.0,0.0
2011-12-18,31.0,79.0,1.3602286577224731
2011-12-18,31.0,79.25,0.653673529624939
2011-12-18,31.0,79.5,0.0
2011-12-18,31.0,79.75,0.0
2011-12-18,31.0,80.0,0.0
2011-12-19,30.25,79.0,0.0
2011-12-19,30.25,79.25,0.0
2011-12-19,30.25,79.5,0.0
2011-12-19,30.25,79.75,0.0
2011-12-19,30.25,80.0,0.0
2011-12-19,30.5,79.0,0.0
2011-12-19,30.5,79.25,0.0
2011-12-19,30.5,79.5,0.0
2011-12-19,30.5,79.75,0.0
2011-12-19,30.5,80.0,0.0
2011-12-19,30.75,79.0,0.2642320692539215
2011-12-19,30.75,79.25,0.1140504851937294
2011-12-19,30.75,79.5,0.0
2011-12-19,30.75,79.75,0.0
2011-12-19,30.75,80.0,0.0
2011-12-19,31.0,79.0,0.6801143288612366
2011-12-19,31.0,79.25,0.3268367648124695
2011-12-19,31.0,79.5,0.0
2011-12-19,31.0,79.75,0.0
2011-12-19,31.0,80.0,0.0
2011-12-20,30.25,79.0,0.0
2011-12-20,30.25,79.25,0.0
2011-12-20,30.25,79.5,0.0
2011-12-20,30.25,79.75,0.0
2011-12-20,30.25,80.0,0.0
2011-12-20,30.5,79.0,0.0
2011-12-20,30.5,79.25,0.0
2011-12-20,30.5,79.5,0.0
2011-12-20,30.5,79.75,0.0
2011-12-20,30.5,80.0,0.0
2011-12-20,30.75,79.0,0.13211603462696075
2011-12-20,30.75,79.25,0.0
2011-12-20,30.75,79.5,0.0
2011-12-20,30.75,79.75,0.0
2011-12-20,30.75,80.0,0.0
2011-12-20,31.0,79.0,0.3400571644306183
2011-12-20,31.0,79.25,0.16341838240623474
2011-12-20,31.0,79.5,0.0
2011-12-20,31.0,79.75,0.0
2011-12-20,31.0,80.0,0.0
2011-12-21,30.25,79.0,0.0
2011-12-21,30.25,79.25,0.0
2011-12-21,30.25,79.5,0.0
2011-12-21,30.25,79.75,0.0
2011-12-21,30.25,80.0,0.0
2011-12-21,30.5,79.0,0.0
2011-12-21,30.5,79.25,0.0
2011-12-21,30.5,79.5,0.0
2011-12-21,30.5,79.75,0.0
2011-12-21,30.5,80.0,0.0
2011-12-21,30.75,79.0,0.0
2011-12-21,30.75,79.25,0.0
2011-12-21,30.75,79.5,0.0
2011-12-21,30.75,79.75,0.0
2011-12-21,30.75,80.0,0.0
2011-12-21,31.0,79.0,0.0
2011-12-21,31.0,79.25,0.0
2011-12-21,31.0,79.5,0.0
2011-12-21,31.0,79.75,0.0
2011-12-21,31.0,80.0,0.0
2011-12-22,30.25,79.0,0.0
2011-12-22,30.25,79.25,0.0
2011-12-22,30.25,79.5,0.0
2011-12-22,30.25,79.75,0.0
2011-12-22,30.25,80.0,0.0
2011-12-22,30.5,79.0,0.0
2011-12-22,30.5,79.25,0.0
2011-12-22,30.5,79.5,0.0
2011-12-22,30.5,79.75,0.0
2011-12-22,30.5,80.0,0.0
2011-12-22,30.75,79.0,0.0
2011-12-22,30.75,79.25,0.0
2011-12-22,30.75,79.5,0.0
2011-12-22,30.75,79.75,0.0
2011-12-22,30.75,80.0,0.0
2011-12-22,31.0,79.0,0.0
2011-12-22,31.0,79.25,0.0
2011-12-22,31.0,79.5,0.0
2011-12-22,31.0,79.75,0.0
2011-12-22,31.0,80.0,0.0
2011-12-23,30.25,79.0,0.0
2011-12-23,30.25,79.25,0.0
2011-12-23,30.25,79.5,0.0
2011-12-23,30.25,79.75,0.0
2011-12-23,30.25,80.0,0.0
2011-12-23,30.5,79.0,0.0
2011-12-23,30.5,79.25,0.0
2011-12-23,30.5,79.5,0.0
2011-12-23,30.5,79.75,0.0
2011-12-23,30.5,80.0,0.0
2011-12-23,30.75,79.0,0.0
2011-12-23,30.75,79.25,0.0
2011-12-23,30.75,79.5,0.0
2011-12-23,30.75,79.75,0.0
2011-12-23,30.75,80.0,0.0
2011-12-23,31.0,79.0,0.0
2011-12-23,31.0,79.25,0.0
2011-12-23,31.0,79.5,0.0
2011-12-23,31.0,79.75,0.0
2011-12-23,31.0,80.0,0.0
2011-12-24,30.25,79.0,0.0
2011-12-24,30.25,79.25,0.0
2011-12-24,30.25,79.5,0.0
2011-12-24,30.25,79.75,0.0
2011-12-24,30.25,80.0,0.0
2011-12-24,30.5,79.0,0.0
2011-12-24,30.5,79.25,0.0
2011-12-24,30.5,79.5,0.0
2011-12-24,30.5,79.75,0.0
2011-12-24,30.5,80.0,0.0
2011-12-24,30.75,79.0,0.0
2011-12-24,30.75,79.25,0.0
2011-12-24,30.75,79.5,0.0
2011-12-24,30.75,79.75,0.0
2011-12-24,30.75,80.0,0.0
2011-12-24,31.0,79.0,0.0
2011-12-24,31.0,79.25,0.0
2011-12-24,31.0,79.5,0.0
2011-12-24,31.0,79.75,0.0
2011-12-24,31.0,80.0,0.0
2011-12-25,30.25,79.0,0.0
2011-12-25,30.25,79.25,0.0
2011-12-25,30.25,79.5,0.0
2011-12-25,30.25,79.75,0.0
2011-12-25,30.25,80.0,0.0
2011-12-25,30.5,79.0,0.0
2011-12-25,30.5,79.25,0.0
2011-12-25,30.5,79.5,0.0
2011-12-25,30.5,79.75,0.0
2011-12-25,30.5,80.0,0.0
2011-12-25,30.75,79.0,0.0
2011-12-25,30.75,79.25,0.0
2011-12-25,30.75,79.5,0.0
2011-12-25,30.75,79.75,0.0
2011-12-25,30.75,80.0,0.0
2011-12-25,31.0,79.0,0.0
2011-12-25,31.0,79.25,0.0
2011-12-25,31.0,79.5,0.0
2011-12-25,31.0,79.75,0.0
2011-12-25,31.0,80.0,0.0
2011-12-26,30.25,79.0,0.0
2011-12-26,30.25,79.25,0.0
2011-12-26,30.25,79.5,0.0
2011-12-26,30.25,79.75,0.0
2011-12-26,30.25,80.0,0.0
2011-12-26,30.5,79.0,0.0
2011-12-26,30.5,79.25,0.0
2011-12-26,30.5,79.5,0.0
2011-12-26,30.5,79.75,0.0
2011-12-26,30.5,80.0,0.0
2011-12-26,30.75,79.0,0.0
2011-12-26,30.75,79.25,0.0
2011-12-26,30.75,79.5,0.0
2011-12-26,30.75,79.75,0.0
2011-12-26,30.75,80.0,0.0
2011-12-26,31.0,79.0,0.0
2011-12-26,31.0,79.25,0.0
2011-12-26,31.0,79.5,0.0
2011-12-26,31.0,79.75,0.0
2011-12-26,31.0,80.0,0.0
2011-12-27,30.25,79.0,0.0
2011-12-27,30.25,79.25,0.0
2011-12-27,30.25,79.5,0.0
2011-12-27,30.25,79.75,0.0
2011-12-27,30.25,80.0,0.0
2011-12-27,30.5,79.0,0.0
2011-12-27,30.5,79.25,0.0
2011-12-27,30.5,79.5,0.0
2011-12-27,30.5,79.75,0.0
2011-12-27,30.5,80.0,0.0
2011-12-27,30.75,79.0,0.0
2011-12-27,30.75,79.25,0.0
2011-12-27,30.75,79.5,0.0
2011-12-27,30.75,79.75,0.0
2011-12-27,30.75,80.0,0.0
2011-12-27,31.0,79.0,0.0
2011-12-27,31.0,79.25,0.0
2011-12-27,31.0,79.5,0.0
2011-12-27,31.0,79.75,0.0
2011-12-27,31.0,80.0,0.0
2011-12-28,30.25,79.0,0.0
2011-12-28,30.25,79.25,0.0
2011-12-28,30.25,79.5,0.0
2011-12-28,30.25,79.75,0.0
2011-12-28,30.25,80.0,0.0
2011-12-28,30.5,79.0,0.0
2011-12-28,30.5,79.25,0.0
2011-12-28,30.5,79.5,0.0
2011-12-28,30.5,79.75,0.0
2011-12-28,30.5,80.0,0.0
2011-12-28,30.75,79.0,0.0
2011-12-28,30.75,79.25,0.0
2011-12-28,30.75,79.5,0.0
2011-12-28,30.75,79.75,0.0
2011-12-28,30.75,80.0,0.0
2011-12-28,31.0,79.0,0.0
2011-12-28,31.0,79.25,0.0
2011-12-28,31.0,79.5,0.0
2011-12-28,31.0,79.75,0.0
2011-12-28,31.0,80.0,0.0
2011-12-29,30.25,79.0,0.0
2011-12-29,30.25,79.25,0.0
2011-12-29,30.25,79.5,0.0
2011-12-29,30.25,79.75,0.0
2011-12-29,30.25,80.0,0.0
2011-12-29,30.5,79.0,0.0
2011-12-29,30.5,79.25,0.0
2011-12-29,30.5,79.5,0.0
2011-12-29,30.5,79.75,0.0
2011-12-29,30.5,80.0,0.0
2011-12-29,30.75,79.0,0.0
2011-12-29,30.75,79.25,0.0
2011-12-29,30.75,79.5,0.0
2011-12-29,30.75,79.75,0.0
2011-12-29,30.75,80.0,0.0
2011-12-29,31.0,79.0,0.0
2011-12-29,31.0,79.25,0.0
2011-12-29,31.0,79.5,0.0
2011-12-29,31.0,79.75,0.0
2011-12-29,31.0,80.0,0.0
2011-12-30,30.25,79.0,0.0
2011-12-30,30.25,79.25,0.0
2011-12-30,30.25,79.5,0.0
2011-12-30,30.25,79.75,0.0
2011-12-30,30.25,80.0,0.0
2011-12-30,30.5,79.0,0.0
2011-12-30,30.5,79.25,0.0
2011-12-30,30.5,79.5,0.0
2011-12-30,30.5,79.75,0.0
2011-12-30,30.5,80.0,0.0
2011-12-30,30.75,79.0,0.0
2011-12-30,30.75,79.25,0.0
2011-12-30,30.75,79.5,0.0
2011-12-30,30.75,79.75,0.0
2011-12-30,30.75,80.0,0.0
2011-12-30,31.0,79.0,0.0
2011-12-30,31.0,79.25,0.0
2011-12-30,31.0,79.5,0.0
2011-12-30,31.0,79.75,0.0
2011-12-30,31.0,80.0,0.0
2011-12-31,30.25,79.0,0.0
2011-12-31,30.25,79.25,0.0
2011-12-31,30.25,79.5,0.0
2011-12-31,30.25,79.75,0.0
2011-12-31,30.25,80.0,0.0
2011-12-31,30.5,79.0,0.0
2011-12-31,30.5,79.25,0.0
2011-12-31,30.5,79.5,0.0
